"SpatialReferenceID","verbatimLatitude","verbatimLongitude","samplingFeatureName","Program"
NA,36.93108889,-105.7356703,NA,"NRSA"
NA,35.32355617,-103.9810699,NA,"NRSA"
NA,44.68673685,-92.69128688,NA,"NRSA"
NA,42.53136557,-90.6411818,NA,"NRSA"
NA,43.21793313,-89.82450852,NA,"NRSA"
NA,43.82744814,-91.27192861,NA,"NRSA"
NA,42.65911347,-90.80700842,NA,"NRSA"
NA,44.97807919,-89.63044833,NA,"NRSA"
NA,42.89706733,-88.69353574,NA,"NRSA"
NA,44.74817047,-91.15140038,NA,"NRSA"
NA,44.00669818,-90.05381454,NA,"NRSA"
NA,43.66726986,-91.25875336,NA,"NRSA"
NA,45.36288605,-89.72917242,NA,"NRSA"
NA,43.30777004,-90.85485053,NA,"NRSA"
NA,43.00961079,-88.83345192,NA,"NRSA"
NA,45.07959635,-88.62394301,NA,"NRSA"
NA,45.66597866,-91.17972397,NA,"NRSA"
NA,42.65018029,-90.03286334,NA,"NRSA"
NA,42.89686692,-88.89542223,NA,"NRSA"
NA,43.56469113,-89.65428031,NA,"NRSA"
NA,44.74756373,-91.9196361,NA,"NRSA"
NA,46.6064127,-90.68854168,NA,"NRSA"
NA,44.88345865,-87.8571994,NA,"NRSA"
NA,38.59037209,-88.74802624,NA,"NRSA"
NA,40.6577934,-90.23153226,NA,"NRSA"
NA,41.2081118,-88.00206506,NA,"NRSA"
NA,37.51602934,-89.38047036,NA,"NRSA"
NA,37.82360405,-97.46278768,NA,"NRSA"
NA,39.89780307,-98.15767917,NA,"NRSA"
NA,39.49522605,-97.2319021,NA,"NRSA"
NA,37.50634045,-88.53683713,NA,"NRSA"
NA,39.25252211,-96.32659741,NA,"NRSA"
NA,39.28796786,-97.41126277,NA,"NRSA"
NA,37.85231964,-97.94179319,NA,"NRSA"
NA,39.55416589,-99.74415093,NA,"NRSA"
NA,38.70640167,-95.80726844,NA,"NRSA"
NA,41.65278617,-106.3134826,NA,"NRSA"
NA,42.10979814,-104.6280471,NA,"NRSA"
NA,44.73307352,-106.1027321,NA,"NRSA"
NA,41.01544067,-108.8274098,NA,"NRSA"
NA,41.59625207,-109.1487612,NA,"NRSA"
NA,44.62541989,-105.3017111,NA,"NRSA"
NA,43.34956512,-104.2956885,NA,"NRSA"
NA,41.38215014,-107.2276043,NA,"NRSA"
NA,43.29503619,-104.834503,NA,"NRSA"
NA,44.69584102,-106.338258,NA,"NRSA"
NA,43.96560817,-106.1714277,NA,"NRSA"
NA,44.38685019,-104.6773141,NA,"NRSA"
NA,44.80190718,-106.1480005,NA,"NRSA"
NA,42.11493928,-104.9851884,NA,"NRSA"
NA,43.53070043,-104.1010111,NA,"NRSA"
NA,41.03269786,-105.6756102,NA,"NRSA"
NA,42.13291291,-106.0714873,NA,"NRSA"
NA,43.51662703,-104.8413716,NA,"NRSA"
NA,43.49247586,-106.6606342,NA,"NRSA"
NA,39.08974622,-109.1016351,NA,"NRSA"
NA,38.69665707,-109.4113362,NA,"NRSA"
NA,41.27422296,-112.1538854,NA,"NRSA"
NA,37.55193806,-113.4090686,NA,"NRSA"
NA,38.18237181,-111.1541118,NA,"NRSA"
NA,38.33325837,-112.185427,NA,"NRSA"
NA,40.89493585,-110.423116,NA,"NRSA"
NA,37.31864862,-113.7168672,NA,"NRSA"
NA,39.3616375,-111.043714,NA,"NRSA"
NA,41.79782893,-113.7101606,NA,"NRSA"
NA,37.95368314,-112.0634114,NA,"NRSA"
NA,40.66222979,-111.1798649,NA,"NRSA"
NA,37.74306236,-112.0985939,NA,"NRSA"
NA,39.3065305,-110.4051738,NA,"NRSA"
NA,41.62460181,-111.7298982,NA,"NRSA"
NA,40.864464,-110.539351,NA,"NRSA"
NA,38.37090635,-110.7567233,NA,"NRSA"
NA,38.18736155,-112.0946686,NA,"NRSA"
NA,37.07694059,-113.5970254,NA,"NRSA"
NA,41.79317634,-113.8369888,NA,"NRSA"
NA,37.85231882,-111.4473474,NA,"NRSA"
NA,41.48977821,-111.2582292,NA,"NRSA"
NA,39.99030314,-111.0283603,NA,"NRSA"
NA,46.83041645,-96.7871555,NA,"NRSA"
NA,41.45313237,-81.82335108,NA,"NRSA"
NA,37.63333906,-78.90302594,NA,"NRSA"
NA,38.30561608,-78.90090844,NA,"NRSA"
NA,37.59328261,-79.3832051,NA,"NRSA"
NA,37.88508397,-79.15866411,NA,"NRSA"
NA,37.46347082,-80.34804838,NA,"NRSA"
NA,37.15926553,-82.16605093,NA,"NRSA"
NA,37.70786314,-77.98928727,NA,"NRSA"
NA,37.31028014,-80.68118278,NA,"NRSA"
NA,37.10205212,-81.04267722,NA,"NRSA"
NA,38.04565236,-79.87784037,NA,"NRSA"
NA,37.1594084,-80.85783058,NA,"NRSA"
NA,37.23958141,-79.44911471,NA,"NRSA"
NA,36.96530261,-82.05180047,NA,"NRSA"
NA,38.20339415,-77.63950811,NA,"NRSA"
NA,30.68545325,-95.20209676,NA,"NRSA"
NA,33.02550094,-96.9194025,NA,"NRSA"
NA,30.95941066,-95.83093747,NA,"NRSA"
NA,31.59065264,-98.1271693,NA,"NRSA"
NA,31.53465945,-96.58774516,NA,"NRSA"
NA,30.51303846,-98.51028269,NA,"NRSA"
NA,30.61815112,-94.293034,NA,"NRSA"
NA,29.9104657,-95.49178123,NA,"NRSA"
NA,33.75841057,-97.29398271,NA,"NRSA"
NA,44.28115936,-72.45384929,NA,"NRSA"
NA,44.78314819,-72.85897839,NA,"NRSA"
NA,42.79337016,-72.52476763,NA,"NRSA"
NA,43.79297233,-72.67631047,NA,"NRSA"
NA,44.48913281,-73.14832101,NA,"NRSA"
NA,43.79748712,-72.50090314,NA,"NRSA"
NA,44.4218729,-73.01537976,NA,"NRSA"
NA,43.65977031,-72.33973635,NA,"NRSA"
NA,44.31823277,-72.72693639,NA,"NRSA"
NA,42.93002107,-72.60987539,NA,"NRSA"
NA,42.94638954,-72.87178209,NA,"NRSA"
NA,47.46288389,-120.6610745,NA,"NRSA"
NA,46.13171242,-121.5872954,NA,"NRSA"
NA,46.79931424,-121.0911253,NA,"NRSA"
NA,46.2711703,-119.5704746,NA,"NRSA"
NA,31.15240248,-92.80900394,NA,"NRSA"
NA,31.62650075,-92.90920869,NA,"NRSA"
NA,32.78464844,-91.95736625,NA,"NRSA"
NA,31.55118978,-91.80544961,NA,"NRSA"
NA,32.06617568,-93.41412498,NA,"NRSA"
NA,32.54805881,-93.78099558,NA,"NRSA"
NA,31.37415976,-92.56085279,NA,"NRSA"
NA,32.71237847,-92.27881681,NA,"NRSA"
NA,31.74330427,-91.57782175,NA,"NRSA"
NA,31.39441273,-91.80343205,NA,"NRSA"
NA,31.81473201,-93.0575415,NA,"NRSA"
NA,31.33361524,-92.5020397,NA,"NRSA"
NA,30.3079066,-93.11348777,NA,"NRSA"
NA,41.86286449,-75.51340633,NA,"NRSA"
NA,40.86921697,-76.08339211,NA,"NRSA"
NA,39.8477077,-76.13974364,NA,"NRSA"
NA,41.28870741,-77.34123227,NA,"NRSA"
NA,41.44305077,-75.66055299,NA,"NRSA"
NA,41.83170096,-76.33241025,NA,"NRSA"
NA,41.37242695,-77.42404242,NA,"NRSA"
NA,39.63976424,-83.01537818,NA,"NRSA"
NA,40.80568231,-81.38993132,NA,"NRSA"
NA,39.74752967,-82.77872819,NA,"NRSA"
NA,40.06407859,-82.53392123,NA,"NRSA"
NA,39.30982385,-82.96429692,NA,"NRSA"
NA,40.26612178,-81.87411348,NA,"NRSA"
NA,41.51664843,-81.22317665,NA,"NRSA"
NA,40.01635667,-83.25296601,NA,"NRSA"
NA,40.58128197,-81.39513962,NA,"NRSA"
NA,39.13619225,-84.3420566,NA,"NRSA"
NA,39.46602863,-81.48059021,NA,"NRSA"
NA,38.8266823,-83.0176862,NA,"NRSA"
NA,41.02829168,-83.21294985,NA,"NRSA"
NA,41.20853605,-80.81059067,NA,"NRSA"
NA,39.69271043,-84.23253925,NA,"NRSA"
NA,40.39459662,-82.5034368,NA,"NRSA"
NA,39.97682587,-84.17016929,NA,"NRSA"
NA,40.51499987,-83.02566642,NA,"NRSA"
NA,36.31967155,-87.67491152,NA,"NRSA"
NA,36.37562986,-84.25585243,NA,"NRSA"
NA,36.45872528,-82.42141579,NA,"NRSA"
NA,36.52332745,-81.95672963,NA,"NRSA"
NA,35.39696378,-84.27655869,NA,"NRSA"
NA,36.60637345,-85.50504067,NA,"NRSA"
NA,35.95144947,-83.55065947,NA,"NRSA"
NA,35.67241402,-87.26333295,NA,"NRSA"
NA,35.67847269,-84.89154319,NA,"NRSA"
NA,36.12507575,-83.18162259,NA,"NRSA"
NA,36.19969329,-86.6729338,NA,"NRSA"
NA,35.82909924,-83.48463899,NA,"NRSA"
NA,35.06898411,-86.96136076,NA,"NRSA"
NA,35.90159547,-87.84312679,NA,"NRSA"
NA,35.95221355,-83.79580497,NA,"NRSA"
NA,35.76148187,-87.49864065,NA,"NRSA"
NA,35.54916085,-86.95243048,NA,"NRSA"
NA,36.22266757,-82.97198856,NA,"NRSA"
NA,36.49377313,-83.61879405,NA,"NRSA"
NA,42.873144,-109.1805961,NA,"NRSA"
NA,46.20886743,-121.7938865,NA,"NRSA"
NA,46.27617069,-118.1924783,NA,"NRSA"
NA,47.5038301,-119.2924423,NA,"NRSA"
NA,48.25250673,-120.1167156,NA,"NRSA"
NA,30.75505892,-91.59551885,NA,"NRSA"
NA,30.20902194,-91.04196613,NA,"NRSA"
NA,30.7423109,-91.36272658,NA,"NRSA"
NA,30.04689637,-90.54004855,NA,"NRSA"
NA,30.50565718,-91.2590743,NA,"NRSA"
NA,29.93990765,-90.00286731,NA,"NRSA"
NA,30.04065806,-90.63434836,NA,"NRSA"
NA,29.87322413,-89.9043211,NA,"NRSA"
NA,29.98096797,-90.82046885,NA,"NRSA"
NA,30.57489446,-91.31236902,NA,"NRSA"
NA,29.83838108,-89.98984593,NA,"NRSA"
NA,29.99781702,-90.46133422,NA,"NRSA"
NA,29.9210508,-89.92790872,NA,"NRSA"
NA,30.26707579,-91.12171416,NA,"NRSA"
NA,30.8366564,-91.52369148,NA,"NRSA"
NA,30.15320111,-90.99949319,NA,"NRSA"
NA,39.13142804,-81.34433728,NA,"NRSA"
NA,37.54136119,-82.03361116,NA,"NRSA"
NA,38.58808573,-80.89452344,NA,"NRSA"
NA,38.35711153,-82.22414611,NA,"NRSA"
NA,38.32991799,-81.58526801,NA,"NRSA"
NA,38.81709494,-82.10041106,NA,"NRSA"
NA,39.21057992,-81.15284234,NA,"NRSA"
NA,39.64842535,-79.98746651,NA,"NRSA"
NA,39.47830379,-80.88022407,NA,"NRSA"
NA,38.45405985,-81.78074814,NA,"NRSA"
NA,37.60034214,-82.15683374,NA,"NRSA"
NA,43.49885449,-70.4642289,NA,"NRSA"
NA,30.93494339,-85.85018747,NA,"NRSA"
NA,39.14697049,-91.39218266,NA,"NRSA"
NA,37.77833107,-91.03216734,NA,"NRSA"
NA,39.92375623,-95.06118003,NA,"NRSA"
NA,37.88951196,-93.72079998,NA,"NRSA"
NA,38.48030586,-93.61433623,NA,"NRSA"
NA,37.02754135,-90.64281884,NA,"NRSA"
NA,39.73426795,-93.94027089,NA,"NRSA"
NA,39.02826524,-93.68118812,NA,"NRSA"
NA,39.21987267,-91.92117078,NA,"NRSA"
NA,39.20884366,-92.53459835,NA,"NRSA"
NA,39.09748535,-94.3516648,NA,"NRSA"
NA,37.42968171,-93.24450517,NA,"NRSA"
NA,32.87100703,-109.1981321,NA,"NRSA"
NA,34.23975405,-112.0670972,NA,"NRSA"
NA,32.71136818,-114.3204076,NA,"NRSA"
NA,32.71967085,-109.0974956,NA,"NRSA"
NA,32.89332433,-109.7940786,NA,"NRSA"
NA,33.02098181,-109.2997034,NA,"NRSA"
NA,40.60776761,-91.68335794,NA,"NRSA"
NA,40.58214489,-94.14788494,NA,"NRSA"
NA,40.83458174,-93.8599366,NA,"NRSA"
NA,38.4925,-96.583333,NA,"NRSA"
NA,39.73790724,-101.8768828,NA,"NRSA"
NA,39.54454681,-95.7311285,NA,"NRSA"
NA,39.08720874,-95.29023053,NA,"NRSA"
NA,36.70940739,-90.6967141,NA,"NRSA"
NA,37.87068546,-91.92974504,NA,"NRSA"
NA,42.76731871,-103.927579,NA,"NRSA"
NA,42.6905792,-103.5487203,NA,"NRSA"
NA,42.44965649,-103.2627373,NA,"NRSA"
NA,40.48034137,-101.583417,NA,"NRSA"
NA,40.11065926,-97.05786967,NA,"NRSA"
NA,47.09668968,-101.8016702,NA,"NRSA"
NA,39.10655601,-96.60643503,NA,"NRSA"
NA,46.86031503,-116.0390442,NA,"NRSA"
NA,45.07920575,-116.0947575,NA,"NRSA"
NA,42.90979506,-112.327078,NA,"NRSA"
NA,42.00729662,-115.2197238,NA,"NRSA"
NA,45.02324849,-114.4461665,NA,"NRSA"
NA,42.17904009,-114.2219629,NA,"NRSA"
NA,43.60292561,-115.5733393,NA,"NRSA"
NA,42.7527138,-116.0743669,NA,"NRSA"
NA,44.84403732,-113.8166768,NA,"NRSA"
NA,42.0474638,-114.4203312,NA,"NRSA"
NA,42.46121104,-111.9125695,NA,"NRSA"
NA,43.31272807,-114.1155635,NA,"NRSA"
NA,44.20986481,-115.5467376,NA,"NRSA"
NA,48.92267492,-108.38435,NA,"NRSA"
NA,48.14320727,-112.1246251,NA,"NRSA"
NA,47.21306694,-101.6901873,NA,"NRSA"
NA,48.22390983,-105.5177517,NA,"NRSA"
NA,31.56235429,-111.0460433,NA,"NRSA"
NA,32.40882122,-111.1606295,NA,"NRSA"
NA,46.4305193,-102.1681364,NA,"NRSA"
NA,47.16788712,-102.6457541,NA,"NRSA"
NA,40.19171518,-105.2005421,NA,"NRSA"
NA,32.80646117,-88.55027714,NA,"NRSA"
NA,34.00165749,-88.51833182,NA,"NRSA"
NA,31.05988801,-88.88820272,NA,"NRSA"
NA,31.19723352,-89.69055391,NA,"NRSA"
NA,33.29395085,-109.494703,NA,"NRSA"
NA,33.10544383,-109.299405,NA,"NRSA"
NA,33.67588001,-109.0840924,NA,"NRSA"
NA,34.71586192,-85.61116941,NA,"NRSA"
NA,34.95092177,-87.042028,NA,"NRSA"
NA,34.90862922,-87.06229652,NA,"NRSA"
NA,39.83429874,-75.57709346,NA,"NRSA"
NA,39.43393657,-87.12165125,NA,"NRSA"
NA,39.18727431,-85.34940476,NA,"NRSA"
NA,39.77823548,-86.44708256,NA,"NRSA"
NA,41.04920995,-85.72037122,NA,"NRSA"
NA,40.01111906,-86.89988443,NA,"NRSA"
NA,40.13717208,-85.20353058,NA,"NRSA"
NA,42.5522966,-82.58845921,NA,"NRSA"
NA,40.71212718,-86.85060697,NA,"NRSA"
NA,32.56400043,-93.32062099,NA,"NRSA"
NA,29.90427145,-92.11600337,NA,"NRSA"
NA,31.36398535,-93.19880578,NA,"NRSA"
NA,30.60083047,-91.87677331,NA,"NRSA"
NA,32.52847604,-92.0439915,NA,"NRSA"
NA,30.1777723,-93.05098255,NA,"NRSA"
NA,32.49502418,-91.51857854,NA,"NRSA"
NA,32.57591631,-92.06192231,NA,"NRSA"
NA,31.39846907,-91.7640648,NA,"NRSA"
NA,32.37390452,-93.89218832,NA,"NRSA"
NA,35.67817479,-93.74408949,NA,"NRSA"
NA,35.42766302,-94.14453915,NA,"NRSA"
NA,35.09489821,-93.4227353,NA,"NRSA"
NA,36.42861166,-93.14634877,NA,"NRSA"
NA,35.71495398,-92.88273831,NA,"NRSA"
NA,35.27595613,-92.19925139,NA,"NRSA"
NA,34.675951,-92.66396251,NA,"NRSA"
NA,34.37706817,-93.20282683,NA,"NRSA"
NA,34.92202722,-92.953152,NA,"NRSA"
NA,48.457665,-109.9263753,NA,"NRSA"
NA,35.53755037,-96.31584045,NA,"NRSA"
NA,36.03834837,-99.9304572,NA,"NRSA"
NA,35.69013981,-95.16558574,NA,"NRSA"
NA,35.04684704,-98.30825208,NA,"NRSA"
NA,33.86362361,-97.00595413,NA,"NRSA"
NA,35.74930919,-97.13433409,NA,"NRSA"
NA,34.92254042,-99.11120133,NA,"NRSA"
NA,35.54538909,-99.72270535,NA,"NRSA"
NA,35.96545355,-96.36807122,NA,"NRSA"
NA,34.34591923,-96.69947948,NA,"NRSA"
NA,35.80398666,-96.4833534,NA,"NRSA"
NA,44.30321955,-106.938932,NA,"NRSA"
NA,43.41402294,-106.2859761,NA,"NRSA"
NA,44.15839041,-106.9120158,NA,"NRSA"
NA,43.94402022,-105.4367036,NA,"NRSA"
NA,48.24926293,-110.6302293,NA,"NRSA"
NA,46.54627111,-103.5638483,NA,"NRSA"
NA,46.01407078,-103.2878274,NA,"NRSA"
NA,48.36718786,-102.7777969,NA,"NRSA"
NA,37.06712523,-99.55893806,NA,"NRSA"
NA,37.12028426,-98.98489094,NA,"NRSA"
NA,34.83934394,-98.3059952,NA,"NRSA"
NA,38.23225243,-100.0290686,NA,"NRSA"
NA,39.05435221,-95.49074362,NA,"NRSA"
NA,47.31478407,-100.91521,NA,"NRSA"
NA,42.43728423,-85.12122073,NA,"NRSA"
NA,46.31368402,-86.89834447,NA,"NRSA"
NA,42.33026798,-86.20778999,NA,"NRSA"
NA,45.69913876,-87.40744478,NA,"NRSA"
NA,42.5694993,-84.59279569,NA,"NRSA"
NA,42.42834336,-85.58468357,NA,"NRSA"
NA,45.29254683,-87.44974689,NA,"NRSA"
NA,35.7675098,-101.322332,NA,"NRSA"
NA,33.29423969,-94.05901694,NA,"NRSA"
NA,46.05776629,-87.2473558,NA,"NRSA"
NA,42.61668657,-85.72820112,NA,"NRSA"
NA,30.76720397,-89.65497288,NA,"NRSA"
NA,31.31668821,-90.29968637,NA,"NRSA"
NA,31.45085535,-90.01004233,NA,"NRSA"
NA,30.97022352,-89.00785862,NA,"NRSA"
NA,31.55041499,-97.09174208,NA,"NRSA"
NA,48.56932334,-112.9000922,NA,"NRSA"
NA,48.99086339,-113.198807,NA,"NRSA"
NA,38.85319677,-89.39780396,NA,"NRSA"
NA,39.67544736,-90.52533854,NA,"NRSA"
NA,40.57855053,-89.9376182,NA,"NRSA"
NA,39.34781178,-88.05272107,NA,"NRSA"
NA,39.05375237,-90.65927761,NA,"NRSA"
NA,37.79673471,-88.37006294,NA,"NRSA"
NA,39.59012795,-90.87370169,NA,"NRSA"
NA,38.0088038,-88.6775417,NA,"NRSA"
NA,28.72577061,-99.81584145,NA,"NRSA"
NA,40.44300629,-86.44409555,NA,"NRSA"
NA,39.72059013,-99.22212862,NA,"NRSA"
NA,39.1062615,-99.23252823,NA,"NRSA"
NA,38.83876448,-100.9919327,NA,"NRSA"
NA,38.76631205,-100.2741424,NA,"NRSA"
NA,39.62553819,-78.75176281,NA,"NRSA"
NA,39.32188442,-77.41207915,NA,"NRSA"
NA,39.62420563,-78.42926826,NA,"NRSA"
NA,29.44390726,-99.99400813,NA,"NRSA"
NA,39.31107179,-77.28332533,NA,"NRSA"
NA,39.67335484,-78.65539148,NA,"NRSA"
NA,39.69016591,-76.9302438,NA,"NRSA"
NA,39.50344712,-78.90453199,NA,"NRSA"
NA,39.59254931,-77.30108026,NA,"NRSA"
NA,39.64985757,-77.84047546,NA,"NRSA"
NA,32.92485108,-99.50661948,NA,"NRSA"
NA,31.77034478,-103.7792891,NA,"NRSA"
NA,26.23519886,-98.54719295,NA,"NRSA"
NA,35.97240799,-100.8243878,NA,"NRSA"
NA,25.84893298,-97.43996032,NA,"NRSA"
NA,33.10875253,-99.44199414,NA,"NRSA"
NA,35.45113932,-102.0050532,NA,"NRSA"
NA,31.76247549,-100.1404814,NA,"NRSA"
NA,29.77151273,-101.7318191,NA,"NRSA"
NA,31.12116421,-105.6636175,NA,"NRSA"
NA,30.47115358,-96.13823899,NA,"NRSA"
NA,26.04501756,-97.79640606,NA,"NRSA"
NA,32.24997622,-101.3757954,NA,"NRSA"
NA,34.56294962,-100.6273496,NA,"NRSA"
NA,33.22341539,-86.88815694,NA,"NRSA"
NA,34.69505835,-87.76208738,NA,"NRSA"
NA,32.93231611,-86.36246869,NA,"NRSA"
NA,32.91383014,-87.53264771,NA,"NRSA"
NA,34.50734375,-88.05036703,NA,"NRSA"
NA,28.95042062,-100.6493658,NA,"NRSA"
NA,40.11656931,-92.76214243,NA,"NRSA"
NA,39.97807985,-91.70303678,NA,"NRSA"
NA,40.09405365,-92.83475533,NA,"NRSA"
NA,39.69717334,-94.88073103,NA,"NRSA"
NA,39.4414695,-91.52662117,NA,"NRSA"
NA,39.71144955,-94.15728285,NA,"NRSA"
NA,37.76798723,-93.58093759,NA,"NRSA"
NA,31.00026568,-91.03949671,NA,"NRSA"
NA,30.88339034,-88.77355139,NA,"NRSA"
NA,31.79643692,-89.67854599,NA,"NRSA"
NA,31.61470413,-90.67871443,NA,"NRSA"
NA,36.79240222,-91.33113803,NA,"NRSA"
NA,36.7585416,-92.15479387,NA,"NRSA"
NA,37.14889669,-91.44499851,NA,"NRSA"
NA,37.33459087,-91.47605105,NA,"NRSA"
NA,37.50560574,-91.98130652,NA,"NRSA"
NA,36.86908368,-92.47030418,NA,"NRSA"
NA,39.65361097,-94.22593174,NA,"NRSA"
NA,40.40061264,-94.22687705,NA,"NRSA"
NA,40.10166215,-92.61835942,NA,"NRSA"
NA,39.44708861,-93.9285555,NA,"NRSA"
NA,40.31850124,-92.86299669,NA,"NRSA"
NA,39.59751279,-93.62302697,NA,"NRSA"
NA,40.59341384,-92.84994501,NA,"NRSA"
NA,40.9661446,-93.61532878,NA,"NRSA"
NA,42.525315,-115.490775,NA,"NRSA"
NA,45.81916667,-114.7583738,NA,"NRSA"
NA,42.7385011,-114.8442758,NA,"NRSA"
NA,46.56969834,-101.6613958,NA,"NRSA"
NA,43.71524251,-72.92352172,NA,"NRSA"
NA,44.98024153,-71.544147,NA,"NRSA"
NA,43.76413972,-72.63539338,NA,"NRSA"
NA,39.20048459,-75.61541836,NA,"NRSA"
NA,47.34813679,-101.4005221,NA,"NRSA"
NA,38.90393408,-77.05623395,NA,"NRSA"
NA,40.89838315,-105.3801509,NA,"NRSA"
NA,37.41580693,-102.5614433,NA,"NRSA"
NA,45.40522735,-98.05885552,NA,"NRSA"
NA,45.42562414,-102.3501296,NA,"NRSA"
NA,45.15361622,-102.5972291,NA,"NRSA"
NA,44.11269572,-100.9509769,NA,"NRSA"
NA,44.04386154,-101.4511151,NA,"NRSA"
NA,45.31190194,-97.86872113,NA,"NRSA"
NA,45.73477454,-100.6147527,NA,"NRSA"
NA,34.95063268,-80.92319021,NA,"NRSA"
NA,36.48170984,-77.65993982,NA,"NRSA"
NA,35.40008016,-78.77839795,NA,"NRSA"
NA,36.21491717,-80.96029352,NA,"NRSA"
NA,36.53075226,-79.3282469,NA,"NRSA"
NA,35.45800111,-77.67500301,NA,"NRSA"
NA,35.99756325,-80.41812604,NA,"NRSA"
NA,36.15021169,-76.73789,NA,"NRSA"
NA,34.51978137,-78.25694366,NA,"NRSA"
NA,35.939543,-78.57552909,NA,"NRSA"
NA,35.35125826,-83.50721925,NA,"NRSA"
NA,35.59448257,-79.05209553,NA,"NRSA"
NA,36.47169936,-76.94344925,NA,"NRSA"
NA,36.54957105,-81.37325538,NA,"NRSA"
NA,45.33148348,-115.9499493,NA,"NRSA"
NA,42.5756575,-113.6292099,NA,"NRSA"
NA,32.80068091,-90.401821,NA,"NRSA"
NA,32.49146753,-89.15185344,NA,"NRSA"
NA,32.30793009,-90.32894734,NA,"NRSA"
NA,31.33359687,-90.91144593,NA,"NRSA"
NA,32.66983934,-89.43451691,NA,"NRSA"
NA,31.35112163,-90.84964514,NA,"NRSA"
NA,33.91373789,-88.53107038,NA,"NRSA"
NA,31.95175587,-90.12811568,NA,"NRSA"
NA,32.64695978,-90.33467008,NA,"NRSA"
NA,33.15909382,-89.96501397,NA,"NRSA"
NA,43.52616425,-86.11596352,NA,"NRSA"
NA,46.50417502,-68.36296697,NA,"NRSA"
NA,43.77079423,-85.97860139,NA,"NRSA"
NA,43.48264991,-72.62773833,NA,"NRSA"
NA,37.8173524,-103.3687502,NA,"NRSA"
NA,42.85418358,-88.39892387,NA,"NRSA"
NA,44.01207682,-89.78829777,NA,"NRSA"
NA,39.1538803,-91.62585609,NA,"NRSA"
NA,45.16977887,-120.482277,NA,"NRSA"
NA,43.77083697,-118.0489728,NA,"NRSA"
NA,45.53251916,-120.3580321,NA,"NRSA"
NA,43.05277149,-117.6943371,NA,"NRSA"
NA,42.97872647,-117.7087394,NA,"NRSA"
NA,42.06933973,-95.9195375,NA,"NRSA"
NA,42.41056828,-94.98608641,NA,"NRSA"
NA,43.49761688,-92.19012325,NA,"NRSA"
NA,41.37852953,-95.22440283,NA,"NRSA"
NA,42.44584416,-96.01966152,NA,"NRSA"
NA,39.31356348,-76.68983727,NA,"NRSA"
NA,38.62030273,-76.75526854,NA,"NRSA"
NA,38.51169112,-77.02282385,NA,"NRSA"
NA,46.75413656,-102.349092,NA,"NRSA"
NA,47.27720803,-102.131613,NA,"NRSA"
NA,39.20764402,-75.74852692,NA,"NRSA"
NA,38.66455303,-98.06276981,NA,"NRSA"
NA,33.08808747,-109.4624855,NA,"NRSA"
NA,41.60763383,-77.50377047,NA,"NRSA"
NA,48.76217456,-98.04276129,NA,"NRSA"
NA,46.11629311,-97.38506348,NA,"NRSA"
NA,47.32471283,-97.0365987,NA,"NRSA"
NA,33.424918,-86.77562358,NA,"NRSA"
NA,33.87273064,-86.32362837,NA,"NRSA"
NA,34.09180468,-87.73796193,NA,"NRSA"
NA,33.77873961,-85.75962636,NA,"NRSA"
NA,33.35811668,-87.14547143,NA,"NRSA"
NA,33.26014983,-85.50357137,NA,"NRSA"
NA,32.48594218,-85.72031495,NA,"NRSA"
NA,33.41281267,-86.75189943,NA,"NRSA"
NA,34.00378128,-86.74110543,NA,"NRSA"
NA,32.43328885,-84.96698746,NA,"NRSA"
NA,33.15834892,-87.02985999,NA,"NRSA"
NA,33.79214422,-86.13073021,NA,"NRSA"
NA,33.24312036,-87.50377582,NA,"NRSA"
NA,33.8511662,-87.80278113,NA,"NRSA"
NA,32.98546202,-85.32497105,NA,"NRSA"
NA,39.95199557,-105.1684421,NA,"NRSA"
NA,38.88673321,-103.6834836,NA,"NRSA"
NA,47.28432005,-101.618357,NA,"NRSA"
NA,42.66148589,-114.6627054,NA,"NRSA"
NA,34.08123881,-88.02134437,NA,"NRSA"
NA,36.24468981,-92.83583518,NA,"NRSA"
NA,36.21829613,-91.27018957,NA,"NRSA"
NA,34.35270394,-91.10541947,NA,"NRSA"
NA,34.69500093,-90.64588479,NA,"NRSA"
NA,35.71768792,-96.37697902,NA,"NRSA"
NA,31.30014686,-88.40095587,NA,"NRSA"
NA,31.93479562,-85.61060895,NA,"NRSA"
NA,33.55630443,-92.02261247,NA,"NRSA"
NA,34.92887774,-93.36068491,NA,"NRSA"
NA,33.61703373,-93.86000774,NA,"NRSA"
NA,34.43419253,-91.16681756,NA,"NRSA"
NA,34.35517222,-92.86759448,NA,"NRSA"
NA,33.56425478,-94.38411286,NA,"NRSA"
NA,36.35957618,-92.59069445,NA,"NRSA"
NA,33.87304613,-93.50813619,NA,"NRSA"
NA,32.99386913,-86.3618639,NA,"NRSA"
NA,31.68739652,-88.05213311,NA,"NRSA"
NA,32.15904561,-87.01008263,NA,"NRSA"
NA,32.12422057,-87.52831805,NA,"NRSA"
NA,33.62400503,-85.49383877,NA,"NRSA"
NA,32.97036777,-87.1982608,NA,"NRSA"
NA,32.96861216,-87.39696394,NA,"NRSA"
NA,37.60461992,-103.6059701,NA,"NRSA"
NA,40.45365821,-108.4544306,NA,"NRSA"
NA,38.75883915,-75.45607356,NA,"NRSA"
NA,38.61047406,-75.44938205,NA,"NRSA"
NA,38.90192643,-75.647589,NA,"NRSA"
