"type","modified","rightsHolder","bibilographicCititation","InstitutionID","CollectionID","datasetID","datasetName","institutionCode","verbatimLocation","locationID","verbatimLatitude","verbatimLongitude","verbatimWaterbody","verbatimCoordinateSystem","StateProvince","decimalLatitude","decimalLongitude","geodeticDatum","eventID","verbatimlocationID","Year","Time","verbatimEventDate","samplingProtocol","fieldNotes","Date","BFWidth","Grad","RchLen","BFWDRatio","BFHeight","WetWidth","WetWidthToDepth","RPD","PctPool","PctDry","StreamOrder","D50","PctFines2","PctFines6","LWDFreq","LWDVol","OEratio","MMI","Program"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11764",NA,41.56286652,-73.84559791,NA,NA,"NY",NA,NA,NA,NA,"FW08NY016",2008,NA,"29-Jul-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11765",NA,42.14603326,-77.05408537,NA,NA,"NY",NA,NA,NA,NA,"FW08NY019",2008,NA,"5-Oct-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11766",NA,42.42297023,-75.63217324,NA,NA,"NY",NA,NA,NA,NA,"FW08NY017",2008,NA,"30-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11767",NA,42.14603326,-77.05408537,NA,NA,"NY",NA,NA,NA,NA,"FW08NY019",2008,NA,"2-Oct-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11768",NA,36.60870194,-89.3058315,NA,NA,"KY",NA,NA,NA,NA,"FW08KY209",2008,NA,"14-Jul-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11769",NA,42.93689353,-76.61918112,NA,NA,"NY",NA,NA,NA,NA,"FW08NY018",2008,NA,"6-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11770",NA,42.42297023,-75.63217324,NA,NA,"NY",NA,NA,NA,NA,"FW08NY017",2008,NA,"8-Oct-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11773",NA,43.00710742,-76.68105171,NA,NA,"NY",NA,NA,NA,NA,"FW08NY022",2008,NA,"5-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11774",NA,42.82852399,-73.98933424,NA,NA,"NY",NA,NA,NA,NA,"FW08NY021",2008,NA,"29-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11775",NA,42.16144049,-75.85677759,NA,NA,"NY",NA,NA,NA,NA,"FW08NY023",2008,NA,"25-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11776",NA,44.86450288,-74.12799793,NA,NA,"NY",NA,NA,NA,NA,"FW08NY024",2008,NA,"2-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11777",NA,43.24865985,-73.74076924,NA,NA,"NY",NA,NA,NA,NA,"FW08NY025",2008,NA,"30-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11778",NA,44.25928066,-75.76742933,NA,NA,"NY",NA,NA,NA,NA,"FW08NY027",2008,NA,"7-Oct-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11780",NA,42.47413071,-73.78702077,NA,NA,"NY",NA,NA,NA,NA,"FW08NY028",2008,NA,"23-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11781",NA,42.06590517,-78.46921921,NA,NA,"NY",NA,NA,NA,NA,"FW08NY032",2008,NA,"15-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11783",NA,42.02895573,-76.39830557,NA,NA,"NY",NA,NA,NA,NA,"FW08NY035",2008,NA,"26-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11784",NA,42.93557536,-74.19444996,NA,NA,"NY",NA,NA,NA,NA,"FW08NY037",2008,NA,"25-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11785",NA,42.34775323,-75.69644417,NA,NA,"NY",NA,NA,NA,NA,"FW08NY039",2008,NA,"7-Oct-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11786",NA,43.25552804,-73.58640123,NA,NA,"NY",NA,NA,NA,NA,"FW08NY040",2008,NA,"1-Oct-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11787",NA,43.53157897,-74.55172988,NA,NA,"NY",NA,NA,NA,NA,"FW08NY041",2008,NA,"28-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11788",NA,42.85984433,-77.84330995,NA,NA,"NY",NA,NA,NA,NA,"FW08NY042",2008,NA,"4-Oct-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11789",NA,43.3045003,-76.39769929,NA,NA,"NY",NA,NA,NA,NA,"FW08NY050",2008,NA,"6-Oct-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11790",NA,42.05575562,-73.9319509,NA,NA,"NY",NA,NA,NA,NA,"FW08NY044",2008,NA,"26-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11791",NA,42.90824199,-75.47830277,NA,NA,"NY",NA,NA,NA,NA,"FW08NY065",2008,NA,"8-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11792",NA,43.01566804,-76.85463864,NA,NA,"NY",NA,NA,NA,NA,"FW08NY066",2008,NA,"9-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11794",NA,42.74126609,-76.47440336,NA,NA,"NY",NA,NA,NA,NA,"FW08NY077",2008,NA,"4-Oct-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11798",NA,41.63414725,-72.74883502,NA,NA,"CT",NA,NA,NA,NA,"FW08CT009",2008,NA,"13-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11799",NA,41.57492863,-73.41535386,NA,NA,"CT",NA,NA,NA,NA,"FW08CT020",2008,NA,"14-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11806",NA,45.94507318,-69.84798955,NA,NA,"ME",NA,NA,NA,NA,"FW08ME001",2008,NA,"19-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11807",NA,45.94507318,-69.84798955,NA,NA,"ME",NA,NA,NA,NA,"FW08ME001",2008,NA,"9-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11808",NA,47.16990604,-68.90735581,NA,NA,"ME",NA,NA,NA,NA,"FW08ME002",2008,NA,"27-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11813",NA,47.16990604,-68.90735581,NA,NA,"ME",NA,NA,NA,NA,"FW08ME002",2008,NA,"10-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11814",NA,43.43990417,-70.55629768,NA,NA,"ME",NA,NA,NA,NA,"FW08ME003",2008,NA,"20-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11815",NA,44.89177673,-70.38442132,NA,NA,"ME",NA,NA,NA,NA,"FW08ME004",2008,NA,"16-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11816",NA,44.9603277,-68.99696306,NA,NA,"ME",NA,NA,NA,NA,"FW08ME005",2008,NA,"22-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11818",NA,44.9603277,-68.99696306,NA,NA,"ME",NA,NA,NA,NA,"FW08ME005",2008,NA,"8-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11819",NA,45.88455729,-67.86175972,NA,NA,"ME",NA,NA,NA,NA,"FW08ME006",2008,NA,"28-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11820",NA,45.69043623,-70.0993017,NA,NA,"ME",NA,NA,NA,NA,"FW08ME007",2008,NA,"3-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11821",NA,46.43544151,-69.43808234,NA,NA,"ME",NA,NA,NA,NA,"FW08ME008",2008,NA,"20-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11823",NA,46.63770296,-67.79620541,NA,NA,"ME",NA,NA,NA,NA,"FW08ME009",2008,NA,"29-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11824",NA,47.11115563,-69.01443914,NA,NA,"ME",NA,NA,NA,NA,"FW08ME010",2008,NA,"25-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11825",NA,44.9834071,-69.55645391,NA,NA,"ME",NA,NA,NA,NA,"FW08ME011",2008,NA,"2-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11828",NA,47.13182679,-67.89810129,NA,NA,"ME",NA,NA,NA,NA,"FW08ME013",2008,NA,"28-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11831",NA,47.1542792,-68.94424298,NA,NA,"ME",NA,NA,NA,NA,"FW08ME016",2008,NA,"26-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11832",NA,45.87866622,-68.62034335,NA,NA,"ME",NA,NA,NA,NA,"FW08ME017",2008,NA,"21-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11833",NA,44.73737623,-67.54984267,NA,NA,"ME",NA,NA,NA,NA,"FW08ME018",2008,NA,"4-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11835",NA,46.97555966,-69.37837946,NA,NA,"ME",NA,NA,NA,NA,"FW08ME020",2008,NA,"24-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11836",NA,47.13182679,-67.89810129,NA,NA,"ME",NA,NA,NA,NA,"FW08ME013",2008,NA,"11-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11837",NA,45.2573317,-68.94965872,NA,NA,"ME",NA,NA,NA,NA,"FW08ME021",2008,NA,"5-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11838",NA,44.42154531,-69.70560359,NA,NA,"ME",NA,NA,NA,NA,"FW08ME022",2008,NA,"12-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11840",NA,44.00308603,-70.09860987,NA,NA,"ME",NA,NA,NA,NA,"FW08ME027",2008,NA,"18-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11845",NA,44.501094,-69.67614081,NA,NA,"ME",NA,NA,NA,NA,"FW08ME026",2008,NA,"15-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11878",NA,43.6967828,-102.1639264,NA,NA,"SD",NA,NA,NA,NA,"FW08SD004",2008,NA,"1-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11879",NA,43.41349596,-98.87786433,NA,NA,"SD",NA,NA,NA,NA,"FW08SD005",2008,NA,"16-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11880",NA,43.41349596,-98.87786433,NA,NA,"SD",NA,NA,NA,NA,"FW08SD005",2008,NA,"19-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11881",NA,43.52786911,-101.7975957,NA,NA,"SD",NA,NA,NA,NA,"FW08SD009",2008,NA,"22-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11882",NA,45.7710672,-101.2769944,NA,NA,"SD",NA,NA,NA,NA,"FW08SD010",2008,NA,"11-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11883",NA,43.2870233,-102.8174619,NA,NA,"SD",NA,NA,NA,NA,"FW08SD012",2008,NA,"29-Jul-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11884",NA,45.68732336,-101.8394667,NA,NA,"SD",NA,NA,NA,NA,"FW08SD016",2008,NA,"7-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11887",NA,43.82175326,-99.45185123,NA,NA,"SD",NA,NA,NA,NA,"FW08SD020",2008,NA,"19-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11888",NA,44.28504443,-103.7937273,NA,NA,"SD",NA,NA,NA,NA,"FW08SD021",2008,NA,"29-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11889",NA,45.50981053,-101.0847823,NA,NA,"SD",NA,NA,NA,NA,"FW08SD022",2008,NA,"10-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11890",NA,43.78581882,-103.0622408,NA,NA,"SD",NA,NA,NA,NA,"FW08SD025",2008,NA,"28-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11891",NA,45.72849972,-101.9843776,NA,NA,"SD",NA,NA,NA,NA,"FW08SD027",2008,NA,"6-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11892",NA,45.00143744,-98.63765863,NA,NA,"SD",NA,NA,NA,NA,"FW08SD029",2008,NA,"4-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11893",NA,45.76411077,-100.6831275,NA,NA,"SD",NA,NA,NA,NA,"FW08SD039",2008,NA,"24-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11895",NA,45.65635515,-100.85083,NA,NA,"SD",NA,NA,NA,NA,"FW08SD023",2008,NA,"9-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11896",NA,43.38208938,-102.3896031,NA,NA,"SD",NA,NA,NA,NA,"FW08SD019",2008,NA,"30-Jul-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11897",NA,45.62072484,-102.3781605,NA,NA,"SD",NA,NA,NA,NA,"FW08SD043",2008,NA,"12-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11898",NA,44.15643022,-103.2286962,NA,NA,"SD",NA,NA,NA,NA,"FW08SD041",2008,NA,"26-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11899",NA,43.6071459,-102.9969674,NA,NA,"SD",NA,NA,NA,NA,"FW08SD046",2008,NA,"20-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11900",NA,45.35231501,-96.70890655,NA,NA,"SD",NA,NA,NA,NA,"FW08SD049",2008,NA,"3-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11901",NA,44.39508619,-102.8050839,NA,NA,"SD",NA,NA,NA,NA,"FW08SD052",2008,NA,"27-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11902",NA,43.64222528,-101.8385385,NA,NA,"SD",NA,NA,NA,NA,"FW08SD054",2008,NA,"21-Aug-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11904",NA,43.48729998,-102.4814225,NA,NA,"SD",NA,NA,NA,NA,"FW08SD058",2008,NA,"31-Jul-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11908",NA,44.5204035,-101.9940786,NA,NA,"SD",NA,NA,NA,NA,"FW08SD063",2008,NA,"17-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11910",NA,40.88571622,-76.80150575,NA,NA,"PA",NA,NA,NA,NA,"FW08PA035",2008,NA,"3-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11919",NA,45.56322755,-101.5487176,NA,NA,"SD",NA,NA,NA,NA,"FW08SD071",2008,NA,"25-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11920",NA,43.91601196,-99.81948746,NA,NA,"SD",NA,NA,NA,NA,"FW08SD061",2008,NA,"17-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11921",NA,44.04587612,-99.15812818,NA,NA,"SD",NA,NA,NA,NA,"FW08SD057",2008,NA,"18-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11935",NA,33.7605511,-116.5497488,NA,NA,"CA",NA,NA,NA,NA,"FW08CA001",2008,NA,"24-Jun-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11936",NA,38.67542306,-121.4471954,NA,NA,"CA",NA,NA,NA,NA,"FW08CA004",2008,NA,"29-Jul-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11937",NA,38.67542306,-121.4471954,NA,NA,"CA",NA,NA,NA,NA,"FW08CA004",2008,NA,"16-Sep-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11938",NA,38.73207634,-119.929254,NA,NA,"CA",NA,NA,NA,NA,"FW08CA006",2008,NA,"31-Jul-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"11939",NA,34.74768352,-120.0540091,NA,NA,"CA",NA,NA,NA,NA,"FW08CA007",2008,NA,"23-Jul-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
